"M24.14","Sonstige Gelenkknorpelschädigungen: Hand [Finger, Handwurzel, Mittelhand, Gelenke zwischen diesen Knochen]"
"---","Rest (2.073 Zeilen)"
"M05.89","Sonstige seropositive chronische Polyarthritis: Nicht näher bezeichnete Lokalisation"
"M99.95","Biomechanische Funktionsstörung, nicht näher bezeichnet: Beckenbereich [Hüft- oder Schambeinregion]"
"N95.2","Atrophische Kolpitis in der Postmenopause"
"---","Rest (2.891 Zeilen)"
"G52.7","Krankheiten mehrerer Hirnnerven"
"Z54.8","Rekonvaleszenz nach sonstiger Behandlung"
"I45.9","Kardiale Erregungsleitungsstörung, nicht näher bezeichnet"
"L85.9","Epidermisverdickung, nicht näher bezeichnet"
"M19.24","Sonstige sekundäre Arthrose: Hand [Finger, Handwurzel, Mittelhand, Gelenke zwischen diesen Knochen]"
"N99.2","Postoperative Adhäsionen der Vagina"
"---","Rest (2.020 Zeilen)"
"D33.2","Gutartige Neubildung: Gehirn, nicht näher bezeichnet"
"E77.8","Sonstige Störungen des Glykoproteinstoffwechsels"
"M05.99","Seropositive chronische Polyarthritis, nicht näher bezeichnet: Nicht näher bezeichnete Lokalisation"
"T14.5","Verletzung eines oder mehrerer Blutgefäße an einer nicht näher bezeichneten Körperregion"
"---","Rest (2.830 Zeilen)"
"D21.3","Sonstige gutartige Neubildungen: Bindegewebe und andere Weichteilgewebe des Thorax"
"T88.2","Schock durch Anästhesie"
"G82.11","Spastische Paraparese und Paraplegie: Akute inkomplette Querschnittlähmung nichttraumatischer Genese"
"M25.65","Gelenksteife, anderenorts nicht klassifiziert: Beckenregion und Oberschenkel [Becken, Femur, Gesäß, Hüfte, Hüftgelenk, Iliosakralgelenk]"
"G54.8","Sonstige Krankheiten von Nervenwurzeln und Nervenplexus"
"---","Rest (2.816 Zeilen)"
"---","Rest (2.015 Zeilen)"
"L81.8","Sonstige näher bezeichnete Störungen der Hautpigmentierung"
"M89.03","Neurodystrophie [Algodystrophie]: Unterarm [Radius, Ulna, Handgelenk]"
"K57.12","Divertikulitis des Dünndarmes ohne Perforation, Abszess oder Angabe einer Blutung"
"H21.2","Degeneration der Iris und des Ziliarkörpers"
"M85.62","Sonstige Knochenzyste: Oberarm [Humerus, Ellenbogengelenk]"
"---","Rest (2.834 Zeilen)"
"S72.03","Schenkelhalsfraktur: Subkapital"
"---","Rest (2.051 Zeilen)"
"F01.1","Multiinfarkt-Demenz"
"F55.0","Schädlicher Gebrauch von nichtabhängigkeitserzeugenden Substanzen: Antidepressiva"
"M45.04","Spondylitis ankylosans: Thorakalbereich"
"S36.50","Verletzung: Dickdarm, Teil nicht näher bezeichnet"
"E85.8","Sonstige Amyloidose"
"J95.9","Krankheit der Atemwege nach medizinischen Maßnahmen, nicht näher bezeichnet"
"K74.5","Biliäre Zirrhose, nicht näher bezeichnet"
"M96.81","Instabiler Thorax nach thoraxchirurgischem Eingriff"
"C84.5","Sonstige reifzellige T/NK-Zell-Lymphome"
"---","Rest (2.081 Zeilen)"
"M71.87","Sonstige näher bezeichnete Bursopathien: Knöchel und Fuß [Fußwurzel, Mittelfuß, Zehen, Sprunggelenk, sonstige Gelenke des Fußes]"
"J99.22","Stadium 2 der chronischen Lungen-Graft-versus-Host-Krankheit"
"M19.94","Arthrose, nicht näher bezeichnet: Hand [Finger, Handwurzel, Mittelhand, Gelenke zwischen diesen Knochen]"
"N05.8","Nicht näher bezeichnetes nephritisches Syndrom: Sonstige morphologische Veränderungen"
"R76.1","Abnorme Reaktion auf Tuberkulintest"
"D74.8","Sonstige Methämoglobinämien"
"D26.0","Sonstige gutartige Neubildungen: Cervix uteri"
"S70.82","Sonstige oberflächliche Verletzungen der Hüfte und des Oberschenkels: Blasenbildung (nichtthermisch)"
"---","Rest (2.864 Zeilen)"
"---","Rest (2.097 Zeilen)"
"D31.3","Gutartige Neubildung: Chorioidea"
"H30.8","Sonstige Chorioretinitiden"
"K46.0","Nicht näher bezeichnete abdominale Hernie mit Einklemmung, ohne Gangrän"
"M43.86","Sonstige näher bezeichnete Deformitäten der Wirbelsäule und des Rückens: Lumbalbereich"
"M53.89","Sonstige näher bezeichnete Krankheiten der Wirbelsäule und des Rückens: Nicht näher bezeichnete Lokalisation"
"T21.13","Verbrennung 1. Grades des Rumpfes: Bauchdecke"
"---","Rest (2.879 Zeilen)"
"B50.8","Sonstige schwere Formen oder Komplikationen der Malaria tropica"
"J12.2","Pneumonie durch Parainfluenzaviren"
"L43.0","Lichen ruber hypertrophicus"
"---","Rest (1.568 Zeilen)"
"C69.4","Bösartige Neubildung: Ziliarkörper"
"C74.1","Bösartige Neubildung: Nebennierenmark"
"M06.98","Chronische Polyarthritis, nicht näher bezeichnet: Sonstige [Hals, Kopf, Rippen, Rumpf, Schädel, Wirbelsäule]"
"N42.0","Prostatastein"
"N95.9","Klimakterische Störung, nicht näher bezeichnet"
"D68.38","Sonstige hämorrhagische Diathese durch sonstige und nicht näher bezeichnete Antikörper"
"H94.8","Sonstige näher bezeichnete Krankheiten des Ohres bei anderenorts klassifizierten Krankheiten"
"M36.51","Stadium 1 der chronischen Bindegewebe-Graft-versus-Host-Krankheit"
"M62.35","Immobilitätssyndrom (paraplegisch): Beckenregion und Oberschenkel [Becken, Femur, Gesäß, Hüfte, Hüftgelenk, Iliosakralgelenk]"
"M62.86","Sonstige näher bezeichnete Muskelkrankheiten: Unterschenkel [Fibula, Tibia, Kniegelenk]"
"N08.1","Glomeruläre Krankheiten bei Neubildungen"
"N31.82","Instabile Blase ohne neurologisches Substrat"
"S75.1","Verletzung der V. femoralis in Höhe der Hüfte und des Oberschenkels"
"C16.5","Bösartige Neubildung: Kleine Kurvatur des Magens, nicht näher bezeichnet"
"K43.69","Nicht näher bezeichnete Hernia ventralis mit Einklemmung, ohne Gangrän"
"C12","Bösartige Neubildung des Recessus piriformis"
"N90.5","Atrophie der Vulva"
"G13.0","Paraneoplastische Neuromyopathie und Neuropathie"
"G30.0","Alzheimer-Krankheit mit frühem Beginn"
"I67.9","Zerebrovaskuläre Krankheit, nicht näher bezeichnet"
"S26.88","Sonstige Verletzungen des Herzens"
"---","Rest (2.604 Zeilen)"
"I77.3","Fibromuskuläre Dysplasie der Arterien"
"T85.50","Mechanische Komplikation durch Prothesen, Implantate oder Transplantate im Ösophagus"
"M24.04","Freier Gelenkkörper: Hand [Finger, Handwurzel, Mittelhand, Gelenke zwischen diesen Knochen]"
"M80.08","Postmenopausale Osteoporose mit pathologischer Fraktur: Sonstige [Hals, Kopf, Rippen, Rumpf, Schädel, Wirbelsäule]"
"M86.18","Sonstige akute Osteomyelitis: Sonstige [Hals, Kopf, Rippen, Rumpf, Schädel, Wirbelsäule]"
"S52.9","Fraktur des Unterarmes, Teil nicht näher bezeichnet"
"---","Rest (2.682 Zeilen)"
"C08.0","Bösartige Neubildung: Glandula submandibularis"
"M06.30","Rheumaknoten: Mehrere Lokalisationen"
"M24.20","Krankheiten der Bänder: Mehrere Lokalisationen"
"M84.88","Sonstige Veränderungen der Knochenkontinuität: Sonstige [Hals, Kopf, Rippen, Rumpf, Schädel, Wirbelsäule]"
"---","Rest (1.777 Zeilen)"
"F02.3","Demenz bei primärem Parkinson-Syndrom"
"H40.6","Glaukom (sekundär) nach Arzneimittelverabreichung"
"M67.48","Ganglion: Sonstige [Hals, Kopf, Rippen, Rumpf, Schädel, Wirbelsäule]"
"---","Rest (2.649 Zeilen)"
"C05.8","Bösartige Neubildung: Gaumen, mehrere Teilbereiche überlappend"
"---","Rest (1.812 Zeilen)"
"E13.72","Sonstiger näher bezeichneter Diabetes mellitus: Mit multiplen Komplikationen: Mit sonstigen multiplen Komplikationen, nicht als entgleist bezeichnet"
"D40.0","Neubildung unsicheren oder unbekannten Verhaltens: Prostata"
"M19.93","Arthrose, nicht näher bezeichnet: Unterarm [Radius, Ulna, Handgelenk]"
"C90.30","Solitäres Plasmozytom: Ohne Angabe einer kompletten Remission"
"D80.4","Selektiver Immunglobulin-M-Mangel [IgM-Mangel]"
"G72.0","Arzneimittelinduzierte Myopathie"
"M90.72","Knochenfraktur bei Neubildungen: Oberarm [Humerus, Ellenbogengelenk]"
"M99.69","Stenose der Foramina intervertebralia, knöchern oder durch Subluxation: Abdomen und sonstige Lokalisationen"
"---","Rest (2.672 Zeilen)"
"---","Rest (1.778 Zeilen)"
"M82.00","Osteoporose bei Plasmozytom: Mehrere Lokalisationen"
"C06.8","Bösartige Neubildung: Sonstige und nicht näher bezeichnete Teile des Mundes, mehrere Teilbereiche überlappend"
"C49.6","Bösartige Neubildung: Bindegewebe und andere Weichteilgewebe des Rumpfes, nicht näher bezeichnet"
"J98.58","Sonstige Krankheiten des Mediastinums, anderenorts nicht klassifiziert"
"Z12.9","Spezielle Verfahren zur Untersuchung auf Neubildung, nicht näher bezeichnet"
"E79.9","Störung des Purin- und Pyrimidinstoffwechsels, nicht näher bezeichnet"
"L60.3","Nageldystrophie"
"M23.04","Meniskusganglion: Vorderhorn des Außenmeniskus"
"M80.80","Sonstige Osteoporose mit pathologischer Fraktur: Mehrere Lokalisationen"
"U80.11","Streptococcus pneumoniae mit Resistenz gegen Makrolid-Antibiotika, Oxazolidinone oder Streptogramine und ohne Resistenz gegen Penicillin oder Oxacillin"
"E01.0","Jodmangelbedingte diffuse Struma (endemisch)"
"I68.2","Zerebrale Arteriitis bei sonstigen anderenorts klassifizierten Krankheiten"
"---","Rest (2.650 Zeilen)"
"D11.9","Gutartige Neubildung: Große Speicheldrüse, nicht näher bezeichnet"
"Z96.66","Vorhandensein einer Sprunggelenkprothese"
"C44.0","Sonstige bösartige Neubildungen: Lippenhaut"
"K22.80","Ösophagusfistel"
"Z94.3","Zustand nach Herz-Lungen-Transplantation"
"M66.0","Ruptur einer Poplitealzyste"
"M81.08","Postmenopausale Osteoporose: Sonstige [Hals, Kopf, Rippen, Rumpf, Schädel, Wirbelsäule]"
"---","Rest (2.662 Zeilen)"
"G45.49","Transiente globale Amnesie [amnestische Episode]: Verlauf der Rückbildung nicht näher bezeichnet"
"C84.1","Sézary-Syndrom"
"---","Rest (1.837 Zeilen)"
"D29.1","Gutartige Neubildung: Prostata"
"K91.82","Insuffizienzen von Anastomosen und Nähten nach Operationen am Pankreas"
"M72.67","Nekrotisierende Fasziitis: Knöchel und Fuß [Fußwurzel, Mittelfuß, Zehen, Sprunggelenk, sonstige Gelenke des Fußes]"
"L89.39","Dekubitus 4. Grades: Sonstige und nicht näher bezeichnete Lokalisationen"
"C15.0","Bösartige Neubildung: Zervikaler Ösophagus"
"C88.00","Makroglobulinämie Waldenström: Ohne Angabe einer kompletten Remission"
"H04.6","Sonstige Veränderungen an den Tränenwegen"
"J62.8","Pneumokoniose durch sonstigen Quarzstaub"
"M13.84","Sonstige näher bezeichnete Arthritis: Hand [Finger, Handwurzel, Mittelhand, Gelenke zwischen diesen Knochen]"
"M40.36","Flachrücken: Lumbalbereich"
"S93.30","Luxation sonstiger und nicht näher bezeichneter Teile des Fußes: Teil nicht näher bezeichnet"
"---","Rest (2.563 Zeilen)"
"L94.2","Calcinosis cutis"
"M71.55","Sonstige Bursitis, anderenorts nicht klassifiziert: Beckenregion und Oberschenkel [Becken, Femur, Gesäß, Hüfte, Hüftgelenk, Iliosakralgelenk]"
"C15.2","Bösartige Neubildung: Abdominaler Ösophagus"
"---","Rest (1.773 Zeilen)"
"M62.41","Muskelkontraktur: Schulterregion [Klavikula, Skapula, Akromioklavikular-, Schulter-, Sternoklavikulargelenk]"
"---","Rest (2.598 Zeilen)"
"C79.84","Sonstige sekundäre bösartige Neubildung des Herzens"
"D00.0","Carcinoma in situ: Lippe, Mundhöhle und Pharynx"
"K02.2","Karies des Zements"
"M00.01","Arthritis und Polyarthritis durch Staphylokokken: Schulterregion [Klavikula, Skapula, Akromioklavikular-, Schulter-, Sternoklavikulargelenk]"
"M00.07","Arthritis und Polyarthritis durch Staphylokokken: Knöchel und Fuß [Fußwurzel, Mittelfuß, Zehen, Sprunggelenk, sonstige Gelenke des Fußes]"
"M19.98","Arthrose, nicht näher bezeichnet: Sonstige [Hals, Kopf, Rippen, Rumpf, Schädel, Wirbelsäule]"
"Q54.9","Hypospadie, nicht näher bezeichnet"
"G70.8","Sonstige näher bezeichnete neuromuskuläre Krankheiten"
"D38.2","Neubildung unsicheren oder unbekannten Verhaltens: Pleura"
"N42.1","Kongestion und Blutung der Prostata"
"G60.8","Sonstige hereditäre und idiopathische Neuropathien"
"L56.8","Sonstige näher bezeichnete akute Hautveränderungen durch Ultraviolettstrahlen"
"U81.48","Sonstige Enterobakterien mit Multiresistenz 4MRGN"
"H27.8","Sonstige näher bezeichnete Affektionen der Linse"
"M47.94","Spondylose, nicht näher bezeichnet: Thorakalbereich"
"M81.59","Idiopathische Osteoporose: Nicht näher bezeichnete Lokalisation"
"S37.00","Verletzung der Niere, nicht näher bezeichnet"
"M79.82","Sonstige näher bezeichnete Krankheiten des Weichteilgewebes: Oberarm [Humerus, Ellenbogengelenk]"
"C09.1","Bösartige Neubildung: Gaumenbogen (vorderer) (hinterer)"
"C03.0","Bösartige Neubildung: Oberkieferzahnfleisch"
"L40.1","Generalisierte Psoriasis pustulosa"
"M05.10","Lungenmanifestation der seropositiven chronischen Polyarthritis: Mehrere Lokalisationen"
"---","Rest (1.724 Zeilen)"
"C93.10","Chronische myelomonozytäre Leukämie: Ohne Angabe einer kompletten Remission"
"M48.86","Sonstige näher bezeichnete Spondylopathien: Lumbalbereich"
"N41.2","Prostataabszess"
"Z20.6","Kontakt mit und Exposition gegenüber HIV [Humanes Immundefizienz-Virus]"
"I39.4","Krankheiten mehrerer Herzklappen bei anderenorts klassifizierten Krankheiten"
"S92.20","Fraktur: Ein oder mehrere sonstige Fußwurzelknochen, nicht näher bezeichnet"
"C79.85","Sekundäre bösartige Neubildung des Bindegewebes und anderer Weichteilgewebe des Halses"
"H11.1","Konjunktivadegeneration und -einlagerungen"
"M84.02","Frakturheilung in Fehlstellung: Oberarm [Humerus, Ellenbogengelenk]"
"---","Rest (2.658 Zeilen)"
"K55.22","Angiodysplasie des Kolons: Mit Blutung"
"G83.5","Locked-in-Syndrom"
"I97.29","Lymphödem nach (partieller) Mastektomie, nicht näher bezeichnet"
"---","Rest (2.681 Zeilen)"
"M89.07","Neurodystrophie [Algodystrophie]: Knöchel und Fuß [Fußwurzel, Mittelfuß, Zehen, Sprunggelenk, sonstige Gelenke des Fußes]"
"G82.21","Paraparese und Paraplegie, nicht näher bezeichnet: Akute inkomplette Querschnittlähmung nichttraumatischer Genese"
"I89.9","Nichtinfektiöse Krankheit der Lymphgefäße und Lymphknoten, nicht näher bezeichnet"
"M19.89","Sonstige näher bezeichnete Arthrose: Nicht näher bezeichnete Lokalisation"
"M48.05","Spinal(kanal)stenose: Thorakolumbalbereich"
"C13.2","Bösartige Neubildung: Hinterwand des Hypopharynx"
"G20.21","Primäres Parkinson-Syndrom mit schwerster Beeinträchtigung: Mit Wirkungsfluktuation"
"K57.00","Divertikulose des Dünndarmes mit Perforation und Abszess, ohne Angabe einer Blutung"
"B87.0","Dermatomyiasis"
"K91.9","Krankheit des Verdauungssystems nach medizinischen Maßnahmen, nicht näher bezeichnet"
"L89.12","Dekubitus 2. Grades: Dornfortsätze"
"M47.17","Sonstige Spondylose mit Myelopathie: Lumbosakralbereich"
"M85.68","Sonstige Knochenzyste: Sonstige [Hals, Kopf, Rippen, Rumpf, Schädel, Wirbelsäule]"
"L89.99","Dekubitus, Grad nicht näher bezeichnet: Sonstige und nicht näher bezeichnete Lokalisationen"
"M81.85","Sonstige Osteoporose: Beckenregion und Oberschenkel [Becken, Femur, Gesäß, Hüfte, Hüftgelenk, Iliosakralgelenk]"
"Z89.9","Extremitätenverlust, nicht näher bezeichnet"
"L58.9","Radiodermatitis, nicht näher bezeichnet"
"M43.99","Deformität der Wirbelsäule und des Rückens, nicht näher bezeichnet: Nicht näher bezeichnete Lokalisation"
"Z54.4","Rekonvaleszenz nach Frakturbehandlung"
"D10.0","Gutartige Neubildung: Lippe"
"C22.9","Bösartige Neubildung: Leber, nicht näher bezeichnet"
"M94.24","Chondromalazie: Hand [Finger, Handwurzel, Mittelhand, Gelenke zwischen diesen Knochen]"
"D00.1","Carcinoma in situ: Ösophagus"
"J67.8","Allergische Alveolitis durch organische Stäube"
"---","Rest (1.756 Zeilen)"
"M40.29","Sonstige und nicht näher bezeichnete Kyphose: Nicht näher bezeichnete Lokalisation"
"I66.2","Verschluss und Stenose der A. cerebri posterior"
"G61.9","Polyneuritis, nicht näher bezeichnet"
"---","Rest (1.722 Zeilen)"
"D89.1","Kryoglobulinämie"
"E13.40","Sonstiger näher bezeichneter Diabetes mellitus: Mit neurologischen Komplikationen: Nicht als entgleist bezeichnet"
"---","Rest (2.603 Zeilen)"
"D03.6","Melanoma in situ der oberen Extremität, einschließlich Schulter"
"---","Rest (1.815 Zeilen)"
"L57.8","Sonstige Hautveränderungen durch chronische Exposition gegenüber nichtionisierender Strahlung"
"L92.0","Granuloma anulare"
"M53.25","Instabilität der Wirbelsäule: Thorakolumbalbereich"
"---","Rest (1.717 Zeilen)"
"E63.1","Alimentärer Mangelzustand infolge unausgewogener Zusammensetzung der Nahrung"
"---","Rest (2.584 Zeilen)"
"M70.0","Chronische Tenosynovitis crepitans der Hand und des Handgelenkes"
"I51.6","Herz-Kreislauf-Krankheit, nicht näher bezeichnet"
"M71.39","Sonstige Schleimbeutelzyste: Nicht näher bezeichnete Lokalisation"
"M79.26","Neuralgie und Neuritis, nicht näher bezeichnet: Unterschenkel [Fibula, Tibia, Kniegelenk]"
"C05.2","Bösartige Neubildung: Uvula"
"C84.9","Reifzelliges T/NK-Zell-Lymphom, nicht näher bezeichnet"
"M48.82","Sonstige näher bezeichnete Spondylopathien: Zervikalbereich"
"---","Rest (2.609 Zeilen)"
"---","Rest (1.840 Zeilen)"
"M47.28","Sonstige Spondylose mit Radikulopathie: Sakral- und Sakrokokzygealbereich"
"M85.69","Sonstige Knochenzyste: Nicht näher bezeichnete Lokalisation"
"H43.0","Glaskörperprolaps"
"---","Rest (2.615 Zeilen)"
"---","Rest (1.760 Zeilen)"
"I08.8","Sonstige Krankheiten mehrerer Herzklappen"
"---","Rest (2.625 Zeilen)"
"---","Rest (2.454 Zeilen)"
"---","Rest (1.035 Zeilen)"
"---","Rest (1.482 Zeilen)"
"C46.8","Kaposi-Sarkom mehrerer Organe"
"---","Rest (2.401 Zeilen)"
"D09.1","Carcinoma in situ: Sonstige und nicht näher bezeichnete Harnorgane"
"M48.56","Wirbelkörperkompression, anderenorts nicht klassifiziert: Lumbalbereich"
"---","Rest (2.608 Zeilen)"
"Q28.30","Angeborenes Aneurysma der zerebralen Gefäße"
"S72.05","Schenkelhalsfraktur: Basis"
"M79.27","Neuralgie und Neuritis, nicht näher bezeichnet: Knöchel und Fuß [Fußwurzel, Mittelfuß, Zehen, Sprunggelenk, sonstige Gelenke des Fußes]"
"---","Rest (2.583 Zeilen)"
"A04.71","Enterokolitis durch Clostridium difficile ohne Megakolon, mit sonstigen Organkomplikationen"
"H21.9","Affektion der Iris und des Ziliarkörpers, nicht näher bezeichnet"
"M06.94","Chronische Polyarthritis, nicht näher bezeichnet: Hand [Finger, Handwurzel, Mittelhand, Gelenke zwischen diesen Knochen]"
"M19.84","Sonstige näher bezeichnete Arthrose: Hand [Finger, Handwurzel, Mittelhand, Gelenke zwischen diesen Knochen]"
"G23.2","Multiple Systematrophie vom Parkinson-Typ [MSA-P]"
"H02.7","Sonstige degenerative Affektionen des Augenlides und der Umgebung des Auges"
"D23.2","Sonstige gutartige Neubildungen: Haut des Ohres und des äußeren Gehörganges"
"---","Rest (2.617 Zeilen)"
"---","Rest (1.800 Zeilen)"
"M72.86","Sonstige Fibromatosen: Unterschenkel [Fibula, Tibia, Kniegelenk]"
"Z00.0","Ärztliche Allgemeinuntersuchung"
"C82.4","Follikuläres Lymphom Grad IIIb"
"M54.93","Rückenschmerzen, nicht näher bezeichnet: Zervikothorakalbereich"
"C02.9","Bösartige Neubildung: Zunge, nicht näher bezeichnet"
"M53.90","Krankheit der Wirbelsäule und des Rückens, nicht näher bezeichnet: Mehrere Lokalisationen der Wirbelsäule"
"N83.3","Erworbene Atrophie des Ovars und der Tuba uterina"
"---","Rest (1.744 Zeilen)"
"---","Rest (1.755 Zeilen)"
"---","Rest (2.547 Zeilen)"
"M89.47","Sonstige hypertrophische Osteoarthropathie: Knöchel und Fuß [Fußwurzel, Mittelfuß, Zehen, Sprunggelenk, sonstige Gelenke des Fußes]"
"---","Rest (2.485 Zeilen)"
"T86.09","Graft-versus-Host-Krankheit, nicht näher bezeichnet"
"---","Rest (1.603 Zeilen)"
"---","Rest (2.558 Zeilen)"
"N03.2","Chronisches nephritisches Syndrom: Diffuse membranöse Glomerulonephritis"
"---","Rest (2.403 Zeilen)"
"---","Rest (2.501 Zeilen)"
"C10.3","Bösartige Neubildung: Hinterwand des Oropharynx"
"---","Rest (1.403 Zeilen)"
"---","Rest (2.327 Zeilen)"
"---","Rest (2.457 Zeilen)"
"---","Rest (1.587 Zeilen)"
"---","Rest (2.523 Zeilen)"
"---","Rest (1.610 Zeilen)"
"---","Rest (1.645 Zeilen)"
"---","Rest (2.566 Zeilen)"
"---","Rest (1.664 Zeilen)"
"---","Rest (2.577 Zeilen)"
"---","Rest (1.617 Zeilen)"
"---","Rest (1.673 Zeilen)"
"---","Rest (2.620 Zeilen)"
"---","Rest (2.533 Zeilen)"
"---","Rest (2.570 Zeilen)"
"D04.5","Carcinoma in situ: Haut des Rumpfes"
"I71.3","Aneurysma der Aorta abdominalis, rupturiert"
"---","Rest (1.785 Zeilen)"
"---","Rest (2.700 Zeilen)"
"C69.0","Bösartige Neubildung: Konjunktiva"
"T87.3","Neurom des Amputationsstumpfes"
"K77.21","Stadium 1 der chronischen Leber-Graft-versus-Host-Krankheit"
"M89.59","Osteolyse: Nicht näher bezeichnete Lokalisation"
"---","Rest (1.738 Zeilen)"
"C48.2","Bösartige Neubildung: Peritoneum, nicht näher bezeichnet"
"---","Rest (2.635 Zeilen)"
"D01.0","Carcinoma in situ: Kolon"
"D29.3","Gutartige Neubildung: Nebenhoden"
"---","Rest (1.765 Zeilen)"
"---","Rest (2.602 Zeilen)"
"S76.0","Verletzung von Muskeln und Sehnen der Hüfte"
"I97.20","Lymphödem nach (partieller) Mastektomie (mit Lymphadenektomie), Stadium I"
"M65.89","Sonstige Synovitis und Tenosynovitis: Nicht näher bezeichnete Lokalisation"
"Q26.3","Partielle Fehleinmündung der Lungenvenen"
"M10.04","Idiopathische Gicht: Hand [Finger, Handwurzel, Mittelhand, Gelenke zwischen diesen Knochen]"
"T17.0","Fremdkörper in einer Nasennebenhöhle"
"H35.30","Altersbedingte feuchte Makuladegeneration"
"M10.03","Idiopathische Gicht: Unterarm [Radius, Ulna, Handgelenk]"
"---","Rest (2.507 Zeilen)"
"C16.6","Bösartige Neubildung: Große Kurvatur des Magens, nicht näher bezeichnet"
"D46.2","Refraktäre Anämie mit Blastenüberschuss [RAEB]"
"Z80.2","Bösartige Neubildung anderer Atmungs- und intrathorakaler Organe in der Familienanamnese"
"---","Rest (2.565 Zeilen)"
"---","Rest (2.586 Zeilen)"
"---","Rest (2.500 Zeilen)"
"---","Rest (1.723 Zeilen)"
"---","Rest (2.556 Zeilen)"
"G91.20","Idiopathischer Normaldruckhydrozephalus"
"M07.50","Arthritis bei Colitis ulcerosa: Mehrere Lokalisationen"
"D69.40","Sonstige primäre Thrombozytopenie, als transfusionsrefraktär bezeichnet"
"---","Rest (2.640 Zeilen)"
"I05.0","Mitralklappenstenose"
"C90.01","Multiples Myelom: In kompletter Remission"
"C17.9","Bösartige Neubildung: Dünndarm, nicht näher bezeichnet"
"---","Rest (1.728 Zeilen)"
"H48.8","Sonstige Affektionen des N. opticus und der Sehbahn bei anderenorts klassifizierten Krankheiten"
"---","Rest (1.669 Zeilen)"
"Z12.5","Spezielle Verfahren zur Untersuchung auf Neubildung der Prostata"
"---","Rest (1.706 Zeilen)"
"---","Rest (1.705 Zeilen)"
"F31.5","Bipolare affektive Störung, gegenwärtig schwere depressive Episode mit psychotischen Symptomen"
"M99.87","Sonstige biomechanische Funktionsstörungen: Obere Extremität [akromioklavikular, sternoklavikular]"
"G23.3","Multiple Systematrophie vom zerebellären Typ [MSA-C]"
"---","Rest (1.700 Zeilen)"
"---","Rest (2.491 Zeilen)"
"---","Rest (2.550 Zeilen)"
"---","Rest (1.712 Zeilen)"
"---","Rest (1.622 Zeilen)"
"---","Rest (2.506 Zeilen)"
"---","Rest (2.360 Zeilen)"
"---","Rest (1.220 Zeilen)"
"---","Rest (1.445 Zeilen)"
"---","Rest (1.564 Zeilen)"
"I62.09","Nichttraumatische subdurale Blutung: Nicht näher bezeichnet"
"L89.21","Dekubitus, Stadium 3: Obere Extremität"
"---","Rest (2.532 Zeilen)"
"---","Rest (1.697 Zeilen)"
"C90.20","Extramedulläres Plasmozytom: Ohne Angabe einer kompletten Remission"
"D01.2","Carcinoma in situ: Rektum"
"E14.74","Nicht näher bezeichneter Diabetes mellitus: Mit multiplen Komplikationen: Mit diabetischem Fußsyndrom, nicht als entgleist bezeichnet"
"---","Rest (2.606 Zeilen)"
"---","Rest (1.679 Zeilen)"
"E06.4","Arzneimittelinduzierte Thyreoiditis"
"Z50.7","Arbeitstherapie und berufliche Rehabilitationsmaßnahmen, anderenorts nicht klassifiziert"
"---","Rest (2.582 Zeilen)"
"L89.13","Dekubitus, Stadium 2: Beckenkamm"
"G91.21","Sekundärer Normaldruckhydrozephalus"
"I77.88","Sonstige näher bezeichnete Krankheiten der Arterien und Arteriolen"
"L89.06","Dekubitus, Stadium 1: Trochanter"
"M65.13","Sonstige infektiöse (Teno-)Synovitis: Unterarm [Radius, Ulna, Handgelenk]"
"---","Rest (2.496 Zeilen)"
"L89.11","Dekubitus, Stadium 2: Obere Extremität"
"Z08.9","Nachuntersuchung nach nicht näher bezeichneter Behandlung wegen bösartiger Neubildung"
"---","Rest (1.657 Zeilen)"
"M42.99","Osteochondrose der Wirbelsäule, nicht näher bezeichnet: Nicht näher bezeichnete Lokalisation"
"M87.22","Knochennekrose durch vorangegangenes Trauma: Oberarm [Humerus, Ellenbogengelenk]"
"M90.71","Knochenfraktur bei Neubildungen: Schulterregion [Klavikula, Skapula, Akromioklavikular-, Schulter-, Sternoklavikulargelenk]"
"---","Rest (1.730 Zeilen)"
"M46.08","Spinale Enthesopathie: Sakral- und Sakrokokzygealbereich"
"---","Rest (1.771 Zeilen)"
"G82.00","Schlaffe Paraparese und Paraplegie: Akute komplette Querschnittlähmung nichttraumatischer Genese"
"M00.85","Arthritis und Polyarthritis durch sonstige näher bezeichnete bakterielle Erreger: Beckenregion und Oberschenkel [Becken, Femur, Gesäß, Hüfte, Hüftgelenk, Iliosakralgelenk]"
"---","Rest (1.735 Zeilen)"
"K76.3","Leberinfarkt"
"---","Rest (1.620 Zeilen)"
"E83.50","Kalziphylaxie"
"---","Rest (2.543 Zeilen)"
"---","Rest (1.624 Zeilen)"
"M96.9","Krankheit des Muskel-Skelett-Systems nach medizinischen Maßnahmen, nicht näher bezeichnet"
"---","Rest (2.471 Zeilen)"
"---","Rest (1.727 Zeilen)"
"G72.1","Alkoholmyopathie"
"M66.34","Spontanruptur von Beugesehnen: Hand [Finger, Handwurzel, Mittelhand, Gelenke zwischen diesen Knochen]"
"---","Rest (1.681 Zeilen)"
"Z25.1","Notwendigkeit der Impfung gegen Grippe [Influenza]"
"B17.8","Sonstige näher bezeichnete akute Virushepatitis"
"R00.3","Pulslose elektrische Aktivität, anderenorts nicht klassifiziert"
"---","Rest (1.676 Zeilen)"
